date,municipality,nighborhood,zone,age,sex,schooling
2019-09-06 20:30:00,FUSAGASUGÁ,CENTRO,URBANA,20.0,MASCULINO,SECUNDARIA
2019-09-06 19:30:00,SOACHA,EL MIRADOR DE CORINTO,URBANA,19.0,MASCULINO,SECUNDARIA
2019-09-06 16:25:00,SOACHA,VILLA FLOR SANTA ANA,URBANA,34.0,MASCULINO,SUPERIOR
2019-08-07 20:00:00,BOGOTÁ D.C. (CT),EL SALITRE SUBA E-11,URBANA,32.0,MASCULINO,SECUNDARIA
2019-08-07 20:00:00,BOGOTÁ D.C. (CT),VILLAS DEL DORADO E-10,URBANA,22.0,MASCULINO,TECNOLOGO
2019-08-07 21:00:00,BOGOTÁ D.C. (CT),CARMEN DEL SOL E-18,URBANA,31.0,MASCULINO,SECUNDARIA
2019-08-07 19:30:00,BOGOTÁ D.C. (CT),BERLIN SUBA E-11,URBANA,27.0,MASCULINO,SECUNDARIA
2019-08-07 18:00:00,BOGOTÁ D.C. (CT),BOSA E-7,URBANA,26.0,MASCULINO,SUPERIOR
2019-08-07 18:00:00,BOGOTÁ D.C. (CT),SAN JOSE SUR E-18,URBANA,30.0,MASCULINO,PRIMARIA
2019-08-07 11:30:00,BOGOTÁ D.C. (CT),VILLA DEL PRADO E-11,URBANA,36.0,MASCULINO,TECNICO
2019-07-05 00:00:00,BOGOTÁ D.C. (CT),DANUBIO II E-5,URBANA,,FEMENINO,NO REPORTADO
2019-07-05 19:00:00,BOGOTÁ D.C. (CT),LAS DELICIAS E-8,URBANA,21.0,MASCULINO,TECNICO
2019-07-05 19:30:00,BOGOTÁ D.C. (CT),DUITAMA DESARROLLO E-5,URBANA,30.0,MASCULINO,SUPERIOR
2019-07-05 19:30:00,BOGOTÁ D.C. (CT),TOCAREMA E-8,URBANA,27.0,FEMENINO,SUPERIOR
2019-07-05 20:30:00,BOGOTÁ D.C. (CT),BOITA E-8,URBANA,32.0,MASCULINO,SUPERIOR
2019-07-05 20:30:00,BOGOTÁ D.C. (CT),SANTA ISABEL E-14,URBANA,35.0,MASCULINO,SUPERIOR
2019-07-05 18:30:00,BOGOTÁ D.C. (CT),EL CARMELO E-8,URBANA,31.0,FEMENINO,SECUNDARIA
2019-07-05 16:00:00,BOGOTÁ D.C. (CT),CHAPINERO ALTO E-2,URBANA,25.0,MASCULINO,SECUNDARIA
2019-07-05 15:00:00,BOGOTÁ D.C. (CT),PANAMERICANO E-14,URBANA,35.0,MASCULINO,SUPERIOR
2019-07-05 15:00:00,BOGOTÁ D.C. (CT),SIERRA MORENA E-19,URBANA,38.0,MASCULINO,SECUNDARIA
2019-07-05 17:30:00,BOGOTÁ D.C. (CT),EL PORVENIR E-7,URBANA,39.0,MASCULINO,SECUNDARIA
2019-07-05 15:30:00,BOGOTÁ D.C. (CT),SANTAFE III SECTOR E-7,URBANA,34.0,MASCULINO,SECUNDARIA
2019-07-05 01:30:00,BOGOTÁ D.C. (CT),LA ESPERANZA E-12,URBANA,56.0,MASCULINO,SECUNDARIA
2019-07-05 19:20:00,BOGOTÁ D.C. (CT),EL RINCON E-11,URBANA,26.0,MASCULINO,TECNICO
