date,municipality,nighborhood,zone,age,sex,schooling
2019-07-03 17:40:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,50.0,MASCULINO,SUPERIOR
2019-07-03 18:40:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,MASCULINO,SECUNDARIA
2019-07-03 18:40:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,55.0,FEMENINO,PRIMARIA
2019-07-03 14:45:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,49.0,FEMENINO,PRIMARIA
2019-07-03 19:45:00,BOGOTÁ D.C.,CHAPARRAL E-1,URBANA,38.0,FEMENINO,SECUNDARIA
2019-07-03 14:40:00,BOGOTÁ D.C.,SIETE DE AGOSTO E-12,URBANA,43.0,MASCULINO,SECUNDARIA
2019-07-03 08:40:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,15.0,MASCULINO,NO REPORTADO
2019-07-03 16:50:00,BOGOTÁ D.C.,BETANIA E-7,URBANA,78.0,MASCULINO,SECUNDARIA
2019-07-03 13:40:00,BOGOTÁ D.C.,LA CAPUCHINA E-3,URBANA,26.0,MASCULINO,SECUNDARIA
2019-07-03 18:15:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,27.0,MASCULINO,SECUNDARIA
2019-07-03 18:15:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,40.0,MASCULINO,PRIMARIA
2019-07-03 13:20:00,BOGOTÁ D.C.,ALQUERIAS DE LA FRAGUA E-8,URBANA,31.0,MASCULINO,SECUNDARIA
2019-07-03 10:10:00,BOGOTÁ D.C.,LA CAPUCHINA E-3,URBANA,20.0,FEMENINO,SECUNDARIA
2019-07-03 13:37:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,25.0,FEMENINO,TECNICO
2019-07-03 13:03:00,BOGOTÁ D.C.,SANTA MARIA DEL LAGO E-10,URBANA,68.0,MASCULINO,SECUNDARIA
2019-07-03 19:03:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,32.0,MASCULINO,TECNICO
2019-07-03 00:00:00,FACATATIVÁ,LLANO POPULAR,URBANA,27.0,FEMENINO,SECUNDARIA
2019-07-03 18:30:00,FACATATIVÁ,LLANO POPULAR,URBANA,37.0,FEMENINO,SECUNDARIA
2019-07-03 16:00:00,GACHETÁ,SIMON BOLIVAR,URBANA,23.0,MASCULINO,NO REPORTADO
2019-07-03 21:00:00,GIRARDOT,SANTA RITA,URBANA,44.0,FEMENINO,PRIMARIA
2019-07-03 18:15:00,GUASCA,EL RUBI,URBANA,22.0,MASCULINO,PRIMARIA
2019-07-03 18:15:00,GUASCA,EL RUBI,URBANA,26.0,MASCULINO,TECNICO
2019-07-03 18:15:00,GUASCA,EL RUBI,URBANA,55.0,MASCULINO,PRIMARIA
2019-07-03 18:15:00,GUASCA,EL RUBI,URBANA,60.0,FEMENINO,PRIMARIA
2019-07-03 18:15:00,GUASCA,EL RUBI,URBANA,60.0,FEMENINO,PRIMARIA
2019-07-03 09:30:00,MOSQUERA,EL PORTAL DEL CERRITO,URBANA,18.0,MASCULINO,NO REPORTADO
2019-07-03 05:00:00,PACHO,NARIÑO,URBANA,57.0,MASCULINO,NO REPORTADO
2019-07-03 15:45:00,PACHO,LA CRINOLINA,URBANA,65.0,FEMENINO,PRIMARIA
2019-07-03 14:57:00,QUEBRADANEGRA,VER. LA CALETA,RURAL,15.0,FEMENINO,NO REPORTADO
2019-07-03 17:00:00,SIMIJACA,VER.APOSENTO,URBANA,59.0,MASCULINO,PRIMARIA
2019-07-03 20:00:00,SOACHA,CENTRO,URBANA,19.0,FEMENINO,SECUNDARIA
2019-07-03 10:00:00,SOACHA,JUAN PABLO I,URBANA,32.0,FEMENINO,TECNICO
2019-07-03 15:00:00,SOACHA,JUAN PABLO I,URBANA,67.0,MASCULINO,PRIMARIA
2019-07-03 14:56:00,SOACHA,JUAN PABLO I,URBANA,23.0,MASCULINO,NO REPORTADO
2019-07-03 14:56:00,SOACHA,JUAN PABLO I,URBANA,34.0,FEMENINO,SECUNDARIA
2019-07-03 00:00:00,TENJO,INSP. LA PUNTA,URBANA,18.0,FEMENINO,NO REPORTADO
2019-07-03 20:00:00,VILLA DE SAN DIEGO DE UBATE,SAN FRANCISCO,URBANA,16.0,FEMENINO,NO REPORTADO
2019-07-03 18:30:00,VILLA DE SAN DIEGO DE UBATE,SAN FRANCISCO,URBANA,43.0,FEMENINO,PRIMARIA
2019-07-03 14:54:00,VILLA DE SAN DIEGO DE UBATE,SAN FRANCISCO,URBANA,19.0,FEMENINO,SECUNDARIA
2019-07-03 10:48:00,VILLA DE SAN DIEGO DE UBATE,SAN FRANCISCO,URBANA,34.0,MASCULINO,PRIMARIA
2019-07-03 00:00:00,VILLAPINZÓN,BONAIRE,URBANA,18.0,FEMENINO,NO REPORTADO
2019-07-03 00:00:00,VILLETA,ACEMIRO,URBANA,12.0,FEMENINO,NO REPORTADO
2019-07-04 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,MASCULINO,NO REPORTADO
2019-07-04 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,MASCULINO,NO REPORTADO
2019-07-04 19:00:00,BOGOTÁ D.C.,EL ROSARIO E-12,URBANA,23.0,FEMENINO,SECUNDARIA
2019-07-04 20:00:00,BOGOTÁ D.C.,GIRARDOT E-3,URBANA,36.0,FEMENINO,SECUNDARIA
2019-07-04 17:00:00,BOGOTÁ D.C.,TIBABITA LOTE NO. 32 PARCELACION E-1,URBANA,35.0,FEMENINO,SECUNDARIA
2019-07-04 02:00:00,BOGOTÁ D.C.,CIUDAD TECHO II E-8,URBANA,19.0,FEMENINO,SECUNDARIA
2019-07-04 02:00:00,BOGOTÁ D.C.,CIUDAD TECHO II E-8,URBANA,38.0,FEMENINO,SUPERIOR
2019-07-04 14:00:00,BOGOTÁ D.C.,CHAPINERITO E-5,URBANA,19.0,FEMENINO,SECUNDARIA
2019-07-04 14:00:00,BOGOTÁ D.C.,CHAPINERITO E-5,URBANA,22.0,FEMENINO,SECUNDARIA
2019-07-04 19:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,63.0,MASCULINO,PRIMARIA
2019-07-04 08:00:00,BOGOTÁ D.C.,NUEVO KENNEDY E-8,URBANA,25.0,MASCULINO,SECUNDARIA
2019-07-04 20:30:00,BOGOTÁ D.C.,LA CONCORDIA E-17,URBANA,22.0,MASCULINO,SECUNDARIA
2019-07-04 20:30:00,BOGOTÁ D.C.,TIMIZA E-8,URBANA,40.0,FEMENINO,SECUNDARIA
2019-07-04 20:30:00,BOGOTÁ D.C.,URB. HORIZONTES E-1,URBANA,16.0,FEMENINO,SECUNDARIA
2019-07-04 20:30:00,BOGOTÁ D.C.,URB. HORIZONTES E-1,URBANA,41.0,MASCULINO,SECUNDARIA
2019-07-04 04:00:00,BOGOTÁ D.C.,MANZANARES E-7,URBANA,23.0,FEMENINO,SECUNDARIA
2019-07-04 17:30:00,BOGOTÁ D.C.,LAS COLINAS E-18,URBANA,29.0,FEMENINO,SECUNDARIA
2019-07-04 17:30:00,BOGOTÁ D.C.,LAS COLINAS E-18,URBANA,39.0,FEMENINO,SECUNDARIA
2019-07-04 22:30:00,BOGOTÁ D.C.,BRASILIA I SECTOR E-7,URBANA,29.0,FEMENINO,SECUNDARIA
2019-07-04 13:00:00,BOGOTÁ D.C.,ALFONSO LOPEZ E-13,URBANA,23.0,MASCULINO,SECUNDARIA
2019-07-04 07:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,45.0,MASCULINO,SECUNDARIA
2019-07-04 07:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,15.0,FEMENINO,NO REPORTADO
2019-07-04 13:30:00,BOGOTÁ D.C.,SAN JORGE E-18,URBANA,41.0,FEMENINO,SECUNDARIA
2019-07-04 00:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,14.0,MASCULINO,NO REPORTADO
2019-07-04 06:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,15.0,MASCULINO,NO REPORTADO
2019-07-04 12:30:00,BOGOTÁ D.C.,LAS FERIAS E-10,URBANA,46.0,MASCULINO,SECUNDARIA
2019-07-04 12:00:00,BOGOTÁ D.C.,CIUDADELA EL RECREO E-7,URBANA,18.0,MASCULINO,SECUNDARIA
2019-07-04 18:10:00,BOGOTÁ D.C.,SAN AGUSTIN SUR E-18,URBANA,15.0,FEMENINO,SECUNDARIA
